,Unnamed: 0,year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
182,20980,2004,VIRGINIA,VA,KING AND QUEEN,51097,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1737,3286,20220315,TOTAL
183,21201,2004,VIRGINIA,VA,PETERSBURG,51730,US PRESIDENT,JOHN KERRY,DEMOCRAT,9682,11949,20220315,TOTAL
184,20965,2004,VIRGINIA,VA,HENRICO,51087,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,71809,133418,20220315,TOTAL
185,21184,2004,VIRGINIA,VA,MANASSAS,51683,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7257,12903,20220315,TOTAL
186,20911,2004,VIRGINIA,VA,CUMBERLAND,51049,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2377,4126,20220315,TOTAL
187,20845,2004,VIRGINIA,VA,ALLEGHANY,51005,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3962,7195,20220315,TOTAL
188,20908,2004,VIRGINIA,VA,CULPEPER,51047,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,10026,15605,20220315,TOTAL
189,20922,2004,VIRGINIA,VA,FAIRFAX,51059,US PRESIDENT,JOHN KERRY,DEMOCRAT,245671,461379,20220315,TOTAL
190,21031,2004,VIRGINIA,VA,NOTTOWAY,51135,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3303,6030,20220315,TOTAL
191,20920,2004,VIRGINIA,VA,ESSEX,51057,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2304,4344,20220315,TOTAL
192,21144,2004,VIRGINIA,VA,COVINGTON,51580,US PRESIDENT,JOHN KERRY,DEMOCRAT,1179,2301,20220315,TOTAL
193,21052,2004,VIRGINIA,VA,PRINCE GEORGE,51149,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8131,13254,20220315,TOTAL
194,20974,2004,VIRGINIA,VA,ISLE OF WIGHT,51093,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,9929,15871,20220315,TOTAL
195,21061,2004,VIRGINIA,VA,RAPPAHANNOCK,51157,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2172,4050,20220315,TOTAL
196,21018,2004,VIRGINIA,VA,NELSON,51125,US PRESIDENT,JOHN KERRY,DEMOCRAT,3543,7139,20220315,TOTAL
197,21040,2004,VIRGINIA,VA,PATRICK,51141,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5507,8215,20220315,TOTAL
198,20839,2004,VIRGINIA,VA,ACCOMACK,51001,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7726,13356,20220315,TOTAL
199,21091,2004,VIRGINIA,VA,SPOTSYLVANIA,51177,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,28527,45445,20220315,TOTAL
200,20926,2004,VIRGINIA,VA,FAUQUIER,51061,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,19011,29915,20220315,TOTAL
201,20874,2004,VIRGINIA,VA,BRUNSWICK,51025,US PRESIDENT,JOHN KERRY,DEMOCRAT,4062,6926,20220315,TOTAL
202,20899,2004,VIRGINIA,VA,CHESTERFIELD,51041,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,83745,133814,20220315,TOTAL
203,21232,2004,VIRGINIA,VA,WAYNESBORO,51820,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5092,7963,20220315,TOTAL
204,20869,2004,VIRGINIA,VA,BLAND,51021,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1962,2865,20220315,TOTAL
205,20944,2004,VIRGINIA,VA,GLOUCESTER,51073,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,11084,16333,20220315,TOTAL
206,21001,2004,VIRGINIA,VA,LUNENBURG,51111,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2858,5245,20220315,TOTAL
207,21037,2004,VIRGINIA,VA,PAGE,51139,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6221,9603,20220315,TOTAL
208,21085,2004,VIRGINIA,VA,SMYTH,51173,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7906,12319,20220315,TOTAL
209,21004,2004,VIRGINIA,VA,MADISON,51113,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3556,5772,20220315,TOTAL
210,20938,2004,VIRGINIA,VA,FREDERICK,51069,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,19386,28540,20220315,TOTAL
211,21207,2004,VIRGINIA,VA,PORTSMOUTH,51740,US PRESIDENT,JOHN KERRY,DEMOCRAT,24112,39534,20220315,TOTAL
212,21046,2004,VIRGINIA,VA,POWHATAN,51145,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8955,12163,20220315,TOTAL
213,21022,2004,VIRGINIA,VA,NEW KENT,51127,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5414,7946,20220315,TOTAL
214,21189,2004,VIRGINIA,VA,MARTINSVILLE,51690,US PRESIDENT,JOHN KERRY,DEMOCRAT,3036,5603,20220315,TOTAL
215,20995,2004,VIRGINIA,VA,LOUDOUN,51107,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,60382,108430,20220315,TOTAL
216,20935,2004,VIRGINIA,VA,FRANKLIN,51067,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,14048,22223,20220315,TOTAL
217,21094,2004,VIRGINIA,VA,STAFFORD,51179,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,28500,45986,20220315,TOTAL
218,20986,2004,VIRGINIA,VA,KING WILLIAM,51101,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4397,6872,20220315,TOTAL
219,20977,2004,VIRGINIA,VA,JAMES CITY,51095,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,18949,31090,20220315,TOTAL
220,20917,2004,VIRGINIA,VA,DINWIDDIE,51053,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6193,10839,20220315,TOTAL
221,21010,2004,VIRGINIA,VA,MECKLENBURG,51117,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7319,12780,20220315,TOTAL
222,20884,2004,VIRGINIA,VA,CAMPBELL,51031,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,15891,22997,20220315,TOTAL
223,21211,2004,VIRGINIA,VA,RADFORD,51750,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2564,4845,20220315,TOTAL
224,21058,2004,VIRGINIA,VA,PULASKI,51155,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8769,14251,20220315,TOTAL
225,21055,2004,VIRGINIA,VA,PRINCE WILLIAM,51153,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,69776,132063,20220315,TOTAL
226,21103,2004,VIRGINIA,VA,TAZEWELL,51185,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,10039,17480,20220315,TOTAL
227,21147,2004,VIRGINIA,VA,DANVILLE,51590,US PRESIDENT,JOHN KERRY,DEMOCRAT,9436,19112,20220315,TOTAL
228,20968,2004,VIRGINIA,VA,HENRY,51089,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,13358,23458,20220315,TOTAL
229,21187,2004,VIRGINIA,VA,MANASSAS PARK,51685,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1807,3332,20220315,TOTAL
230,20848,2004,VIRGINIA,VA,AMELIA,51007,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3499,5397,20220315,TOTAL
231,21070,2004,VIRGINIA,VA,ROCKBRIDGE,51163,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5412,9181,20220315,TOTAL
232,21177,2004,VIRGINIA,VA,LEXINGTON,51678,US PRESIDENT,JOHN KERRY,DEMOCRAT,1340,2349,20220315,TOTAL
233,21238,2004,VIRGINIA,VA,WINCHESTER,51840,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5283,9343,20220315,TOTAL
234,21205,2004,VIRGINIA,VA,POQUOSON,51735,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5004,6480,20220315,TOTAL
235,21076,2004,VIRGINIA,VA,RUSSELL,51167,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6077,11423,20220315,TOTAL
236,21223,2004,VIRGINIA,VA,STAUNTON,51790,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5805,9629,20220315,TOTAL
237,20863,2004,VIRGINIA,VA,BATH,51017,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1432,2282,20220315,TOTAL
238,20950,2004,VIRGINIA,VA,GRAYSON,51077,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4655,7137,20220315,TOTAL
239,20983,2004,VIRGINIA,VA,KING GEORGE,51099,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5124,7921,20220315,TOTAL
240,21123,2004,VIRGINIA,VA,ALEXANDRIA,51510,US PRESIDENT,JOHN KERRY,DEMOCRAT,41116,61515,20220315,TOTAL
241,20890,2004,VIRGINIA,VA,CARROLL,51035,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8173,12128,20220315,TOTAL
242,21135,2004,VIRGINIA,VA,CHARLOTTESVILLE,51540,US PRESIDENT,JOHN KERRY,DEMOCRAT,11088,15450,20220315,TOTAL
243,20929,2004,VIRGINIA,VA,FLOYD,51063,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4162,6734,20220315,TOTAL
244,21192,2004,VIRGINIA,VA,NEWPORT NEWS,51700,US PRESIDENT,JOHN KERRY,DEMOCRAT,35319,67952,20220315,TOTAL
245,21099,2004,VIRGINIA,VA,SUSSEX,51183,US PRESIDENT,JOHN KERRY,DEMOCRAT,2420,4345,20220315,TOTAL
246,20989,2004,VIRGINIA,VA,LANCASTER,51103,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3724,6230,20220315,TOTAL
247,21013,2004,VIRGINIA,VA,MIDDLESEX,51119,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3336,5377,20220315,TOTAL
248,21150,2004,VIRGINIA,VA,EMPORIA,51595,US PRESIDENT,JOHN KERRY,DEMOCRAT,1247,2221,20220315,TOTAL
249,20851,2004,VIRGINIA,VA,AMHERST,51009,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7758,12695,20220315,TOTAL
250,20854,2004,VIRGINIA,VA,APPOMATTOX,51011,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4366,6655,20220315,TOTAL
251,20866,2004,VIRGINIA,VA,BEDFORD,51019,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,21925,31404,20220315,TOTAL
252,20962,2004,VIRGINIA,VA,HANOVER,51085,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,35404,49611,20220315,TOTAL
253,21034,2004,VIRGINIA,VA,ORANGE,51137,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7749,12928,20220315,TOTAL
254,21172,2004,VIRGINIA,VA,HARRISONBURG,51660,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6165,11030,20220315,TOTAL
255,20841,2004,VIRGINIA,VA,ALBEMARLE,51003,US PRESIDENT,JOHN KERRY,DEMOCRAT,22088,43726,20220315,TOTAL
256,20902,2004,VIRGINIA,VA,CLARKE,51043,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3741,6505,20220315,TOTAL
257,20877,2004,VIRGINIA,VA,BUCHANAN,51027,US PRESIDENT,JOHN KERRY,DEMOCRAT,5275,9829,20220315,TOTAL
258,30211,2008,VIRGINIA,VA,AUGUSTA,51015,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,23120,33338,20220315,TOTAL
259,30484,2008,VIRGINIA,VA,BUENA VISTA,51530,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1282,2423,20220315,TOTAL
260,30366,2008,VIRGINIA,VA,MONTGOMERY,51121,US PRESIDENT,BARACK OBAMA,DEMOCRAT,21031,40653,20220315,TOTAL
261,30256,2008,VIRGINIA,VA,CRAIG,51045,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1695,2621,20220315,TOTAL
262,30247,2008,VIRGINIA,VA,CHARLOTTE,51037,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,3372,6157,20220315,TOTAL
263,30519,2008,VIRGINIA,VA,HAMPTON,51650,US PRESIDENT,BARACK OBAMA,DEMOCRAT,46917,67943,20220315,TOTAL
264,30322,2008,VIRGINIA,VA,HIGHLAND,51091,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,930,1554,20220315,TOTAL
265,30472,2008,VIRGINIA,VA,YORK,51199,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,19833,33897,20220315,TOTAL
266,30460,2008,VIRGINIA,VA,WASHINGTON,51191,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,16077,24500,20220315,TOTAL
267,30466,2008,VIRGINIA,VA,WISE,51195,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,8914,14138,20220315,TOTAL
268,30457,2008,VIRGINIA,VA,WARREN,51187,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,8879,16126,20220315,TOTAL
269,30489,2008,VIRGINIA,VA,CHESAPEAKE,51550,US PRESIDENT,BARACK OBAMA,DEMOCRAT,53994,107521,20220315,TOTAL
270,30550,2008,VIRGINIA,VA,NORTON,51720,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,744,1512,20220315,TOTAL
271,30424,2008,VIRGINIA,VA,ROCKINGHAM,51165,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,22468,33334,20220315,TOTAL
272,30571,2008,VIRGINIA,VA,SALEM,51775,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,7088,12406,20220315,TOTAL
273,30469,2008,VIRGINIA,VA,WYTHE,51197,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,8207,12491,20220315,TOTAL
274,30546,2008,VIRGINIA,VA,NORFOLK,51710,US PRESIDENT,BARACK OBAMA,DEMOCRAT,62819,88446,20220315,TOTAL
275,30379,2008,VIRGINIA,VA,NORTHUMBERLAND,51133,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4041,7406,20220315,TOTAL
276,30243,2008,VIRGINIA,VA,CHARLES CITY,51036,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2838,4153,20220315,TOTAL
277,30231,2008,VIRGINIA,VA,BUCKINGHAM,51029,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3489,6994,20220315,TOTAL
278,30349,2008,VIRGINIA,VA,LOUISA,51109,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,8182,15353,20220315,TOTAL
279,30517,2008,VIRGINIA,VA,GALAX,51640,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1317,2402,20220315,TOTAL
280,30298,2008,VIRGINIA,VA,GOOCHLAND,51075,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,7643,12562,20220315,TOTAL
281,30430,2008,VIRGINIA,VA,SCOTT,51169,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,6980,9875,20220315,TOTAL
282,30564,2008,VIRGINIA,VA,RICHMOND,51760,US PRESIDENT,BARACK OBAMA,DEMOCRAT,73623,93085,20220315,TOTAL
283,30585,2008,VIRGINIA,VA,WILLIAMSBURG,51830,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4328,6787,20220315,TOTAL
284,30513,2008,VIRGINIA,VA,FREDERICKSBURG,51630,US PRESIDENT,BARACK OBAMA,DEMOCRAT,6155,9677,20220315,TOTAL
285,30418,2008,VIRGINIA,VA,ROANOKE,51161,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,30571,50975,20220315,TOTAL
286,30525,2008,VIRGINIA,VA,HOPEWELL,51670,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5285,9524,20220315,TOTAL
287,30283,2008,VIRGINIA,VA,FLUVANNA,51065,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,6420,12735,20220315,TOTAL
288,30576,2008,VIRGINIA,VA,SUFFOLK,51800,US PRESIDENT,BARACK OBAMA,DEMOCRAT,22446,39908,20220315,TOTAL
289,30532,2008,VIRGINIA,VA,LYNCHBURG,51680,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,17638,34341,20220315,TOTAL
290,30223,2008,VIRGINIA,VA,BOTETOURT,51023,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,11471,17406,20220315,TOTAL
291,30439,2008,VIRGINIA,VA,SOUTHAMPTON,51175,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4583,9067,20220315,TOTAL
292,30399,2008,VIRGINIA,VA,PRINCE EDWARD,51147,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5101,9388,20220315,TOTAL
293,30580,2008,VIRGINIA,VA,VIRGINIA BEACH,51810,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,100319,201249,20220315,TOTAL
294,30507,2008,VIRGINIA,VA,FALLS CHURCH,51610,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4695,6750,20220315,TOTAL
295,30433,2008,VIRGINIA,VA,SHENANDOAH,51171,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,12005,19223,20220315,TOTAL
296,30207,2008,VIRGINIA,VA,ARLINGTON,51013,US PRESIDENT,BARACK OBAMA,DEMOCRAT,78994,110153,20220315,TOTAL
297,30310,2008,VIRGINIA,VA,HALIFAX,51083,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,8600,16850,20220315,TOTAL
298,30358,2008,VIRGINIA,VA,MATHEWS,51115,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,3456,5440,20220315,TOTAL
299,30394,2008,VIRGINIA,VA,PITTSYLVANIA,51143,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,18730,30433,20220315,TOTAL
300,30265,2008,VIRGINIA,VA,DICKENSON,51051,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,3324,6753,20220315,TOTAL
301,30375,2008,VIRGINIA,VA,NORTHAMPTON,51131,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3800,6586,20220315,TOTAL
302,30343,2008,VIRGINIA,VA,LEE,51105,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,5825,9227,20220315,TOTAL
303,30481,2008,VIRGINIA,VA,BRISTOL,51520,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4579,7359,20220315,TOTAL
304,30304,2008,VIRGINIA,VA,GREENE,51079,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4980,8260,20220315,TOTAL
305,30292,2008,VIRGINIA,VA,GILES,51071,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4462,7795,20220315,TOTAL
306,30447,2008,VIRGINIA,VA,SURRY,51181,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2626,4325,20220315,TOTAL
307,30237,2008,VIRGINIA,VA,CAROLINE,51033,US PRESIDENT,BARACK OBAMA,DEMOCRAT,7163,12919,20220315,TOTAL
308,30462,2008,VIRGINIA,VA,WESTMORELAND,51193,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4577,8377,20220315,TOTAL
309,30493,2008,VIRGINIA,VA,COLONIAL HEIGHTS,51570,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,6161,8849,20220315,TOTAL
310,30306,2008,VIRGINIA,VA,GREENSVILLE,51081,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3122,4887,20220315,TOTAL
311,30330,2008,VIRGINIA,VA,KING AND QUEEN,51097,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1918,3705,20220315,TOTAL
312,30552,2008,VIRGINIA,VA,PETERSBURG,51730,US PRESIDENT,BARACK OBAMA,DEMOCRAT,13774,15540,20220315,TOTAL
313,30315,2008,VIRGINIA,VA,HENRICO,51087,US PRESIDENT,BARACK OBAMA,DEMOCRAT,86323,154966,20220315,TOTAL
314,30534,2008,VIRGINIA,VA,MANASSAS,51683,US PRESIDENT,BARACK OBAMA,DEMOCRAT,7518,13627,20220315,TOTAL
315,30262,2008,VIRGINIA,VA,CUMBERLAND,51049,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,2418,4724,20220315,TOTAL
316,30196,2008,VIRGINIA,VA,ALLEGHANY,51005,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,3715,7369,20220315,TOTAL
317,30259,2008,VIRGINIA,VA,CULPEPER,51047,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,10711,19741,20220315,TOTAL
318,30273,2008,VIRGINIA,VA,FAIRFAX,51059,US PRESIDENT,BARACK OBAMA,DEMOCRAT,310359,516254,20220315,TOTAL
319,30382,2008,VIRGINIA,VA,NOTTOWAY,51135,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,3499,6988,20220315,TOTAL
320,30270,2008,VIRGINIA,VA,ESSEX,51057,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2934,5364,20220315,TOTAL
321,30495,2008,VIRGINIA,VA,COVINGTON,51580,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1304,2354,20220315,TOTAL
322,30403,2008,VIRGINIA,VA,PRINCE GEORGE,51149,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,8752,16006,20220315,TOTAL
323,30325,2008,VIRGINIA,VA,ISLE OF WIGHT,51093,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,11258,19997,20220315,TOTAL
324,30412,2008,VIRGINIA,VA,RAPPAHANNOCK,51157,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,2227,4405,20220315,TOTAL
325,30369,2008,VIRGINIA,VA,NELSON,51125,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4391,8133,20220315,TOTAL
326,30391,2008,VIRGINIA,VA,PATRICK,51141,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,5491,8531,20220315,TOTAL
327,30190,2008,VIRGINIA,VA,ACCOMACK,51001,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,7833,15623,20220315,TOTAL
328,30442,2008,VIRGINIA,VA,SPOTSYLVANIA,51177,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,28610,54069,20220315,TOTAL
329,30277,2008,VIRGINIA,VA,FAUQUIER,51061,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,19227,34219,20220315,TOTAL
330,30225,2008,VIRGINIA,VA,BRUNSWICK,51025,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4973,7914,20220315,TOTAL
331,30250,2008,VIRGINIA,VA,CHESTERFIELD,51041,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,86413,162088,20220315,TOTAL
332,30583,2008,VIRGINIA,VA,WAYNESBORO,51820,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4815,8860,20220315,TOTAL
333,30220,2008,VIRGINIA,VA,BLAND,51021,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,2031,2959,20220315,TOTAL
334,30295,2008,VIRGINIA,VA,GLOUCESTER,51073,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,12089,19222,20220315,TOTAL
335,30352,2008,VIRGINIA,VA,LUNENBURG,51111,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,2900,5650,20220315,TOTAL
336,30388,2008,VIRGINIA,VA,PAGE,51139,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,6041,10389,20220315,TOTAL
337,30436,2008,VIRGINIA,VA,SMYTH,51173,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,7817,12302,20220315,TOTAL
338,30355,2008,VIRGINIA,VA,MADISON,51113,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,3758,6699,20220315,TOTAL
339,30289,2008,VIRGINIA,VA,FREDERICK,51069,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,20149,33612,20220315,TOTAL
340,30558,2008,VIRGINIA,VA,PORTSMOUTH,51740,US PRESIDENT,BARACK OBAMA,DEMOCRAT,32327,46665,20220315,TOTAL
341,30397,2008,VIRGINIA,VA,POWHATAN,51145,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,10088,14456,20220315,TOTAL
342,30373,2008,VIRGINIA,VA,NEW KENT,51127,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,6385,9991,20220315,TOTAL
343,30540,2008,VIRGINIA,VA,MARTINSVILLE,51690,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4139,6520,20220315,TOTAL
344,30345,2008,VIRGINIA,VA,LOUDOUN,51107,US PRESIDENT,BARACK OBAMA,DEMOCRAT,74845,139459,20220315,TOTAL
345,30286,2008,VIRGINIA,VA,FRANKLIN,51067,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,15414,25401,20220315,TOTAL
346,30445,2008,VIRGINIA,VA,STAFFORD,51179,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,29221,55455,20220315,TOTAL
347,30337,2008,VIRGINIA,VA,KING WILLIAM,51101,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4966,8388,20220315,TOTAL
348,30328,2008,VIRGINIA,VA,JAMES CITY,51095,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,20912,38603,20220315,TOTAL
349,30268,2008,VIRGINIA,VA,DINWIDDIE,51053,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,6526,12892,20220315,TOTAL
350,30361,2008,VIRGINIA,VA,MECKLENBURG,51117,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,7817,15082,20220315,TOTAL
351,30235,2008,VIRGINIA,VA,CAMPBELL,51031,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,17444,25814,20220315,TOTAL
352,30561,2008,VIRGINIA,VA,RADFORD,51750,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2930,5429,20220315,TOTAL
353,30409,2008,VIRGINIA,VA,PULASKI,51155,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,8857,15050,20220315,TOTAL
354,30405,2008,VIRGINIA,VA,PRINCE WILLIAM,51153,US PRESIDENT,BARACK OBAMA,DEMOCRAT,93435,162446,20220315,TOTAL
355,30454,2008,VIRGINIA,VA,TAZEWELL,51185,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,11201,17061,20220315,TOTAL
356,30498,2008,VIRGINIA,VA,DANVILLE,51590,US PRESIDENT,BARACK OBAMA,DEMOCRAT,12352,20890,20220315,TOTAL
357,30319,2008,VIRGINIA,VA,HENRY,51089,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,13758,25215,20220315,TOTAL
358,30537,2008,VIRGINIA,VA,MANASSAS PARK,51685,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2463,4140,20220315,TOTAL
359,30199,2008,VIRGINIA,VA,AMELIA,51007,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,3970,6529,20220315,TOTAL
360,30421,2008,VIRGINIA,VA,ROCKBRIDGE,51163,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,5732,10195,20220315,TOTAL
361,30528,2008,VIRGINIA,VA,LEXINGTON,51678,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1543,2479,20220315,TOTAL
362,30588,2008,VIRGINIA,VA,WINCHESTER,51840,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5268,10126,20220315,TOTAL
363,30556,2008,VIRGINIA,VA,POQUOSON,51735,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,5229,7065,20220315,TOTAL
364,30427,2008,VIRGINIA,VA,RUSSELL,51167,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,6389,11494,20220315,TOTAL
365,30573,2008,VIRGINIA,VA,STAUNTON,51790,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5569,11015,20220315,TOTAL
366,30214,2008,VIRGINIA,VA,BATH,51017,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1349,2432,20220315,TOTAL
367,30301,2008,VIRGINIA,VA,GRAYSON,51077,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4540,7220,20220315,TOTAL
